energy,unc_en,intensity_%,unc_i,type,shell, parent Z, N, symbol, parent energy shift,parent energy  [keV] , unc, jp,  half_life, half-life operator,unc,unit, half_life [s], unc, decay, decay %, unc,Q , unc, Z,N, symbol ,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
15.4, ,0.000000000001022363103830112, ,X,L2M1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.4, ,0.0000000000334581026150448,0.000000000002113320589877759,X,L2M1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.4, ,0.000452100254883552,0.00001213713755364837,X,L2M1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.4, ,0.000000000001074079212617664,0.00000000000037081741573419506,X,L2M1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.4, ,0.00000000005341843503257184,0.000000000004045478748222778,X,L2M1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.4, ,0.00000000002345613697152, ,X,L2M1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.4, ,0.000000000002695188003121152,0.0000000000003418183571363402,X,L2M1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.4, ,0.00000000001373180120839296,0.000000000001882446653081748,X,L2M1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.4, ,0.000000008529778429205616,0.0000000003113156460030297,X,L2M1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.4, ,0.00000000001694054336832, ,X,L2M1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.4, ,0.000000001322297308582272,0.00000000009733243945705262,X,L2M1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.4, ,0.00000000000095186894327712,0.00000000000043707966537935,X,L2M1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.4, ,0.000000000002517352397581824, ,X,L2M1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.4, ,0.00000000005926401473547456,0.000000000005813564704386967,X,L2M1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.4, ,0.000000000001691846994816,0.0000000000006514055185979446,X,L2M1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.4, ,0.0000000000183490465818528,0.000000000001634684967933478,X,L2M1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.4, ,0.0000000000336248237280384,0.0000000000022570412183566917,X,L2M1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.4, ,0.00000000000137438199036864,0.00000000000017935997394539376,X,L2M1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.4, ,0.000000013071823966989217,0.0000000006553002418402215,X,L2M1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.4, ,0.0000000000020154485368512,0.0000000000008737479601127695,X,L2M1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.4, ,0.000009316716553030709,0.00000023263763295806969,X,L2M1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.4, ,0.0000000000958983614050176,0.000000000004205885946133529,X,L2M1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.605, ,0.00000017755707036039846,0.000000016306616935236803,X,L3N45,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.605, ,0.00000000014507166700330214,0.00000000002584772486258279,X,L3N45,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.605, ,0.000000001401039403043858,0.000000000539016735072391,X,L3N45,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.605, ,0.00000003489540495032364,0.00000000373767937480408,X,L3N45,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.605, ,0.000000001852584094415721,0.00000000044559807204204204,X,L3N45,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.605, ,0.0000000003691709519536102,0.000000000037999951911935815,X,L3N45,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.605, ,0.000000002997855455305473,0.00000000030643338537027435,X,L3N45,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.605, ,0.000000000040306465027922014,0.000000000014900670976008778,X,L3N45,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.605, ,0.049669930195908554,0.004459592566482752,X,L3N45,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.605, ,0.000000000021819771104845458,0.00000000001279957107014029,X,L3N45,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.605, ,0.000000002172460506847543,0.0000000002073634394983873,X,L3N45,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.605, ,0.00036334977326414353,0.00003241981314157761,X,L3N45,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.605, ,0.00000030586255194812173,0.00000002779022063597707,X,L3N45,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.642, ,0.000000000132597827182667,0.0000000000445576186549344,X,L1M2,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.642, ,0.000000944485156266036,0.000000031253001829610326,X,L1M2,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.642, ,0.0000000675704656316424,0.000000005498346167920402,X,L1M2,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.642, ,0.00000000552633989589752,0.0000000011828743394774408,X,L1M2,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.642, ,0.0000005624020994869211,0.00000002000632152326148,X,L1M2,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.642, ,0.0205389363277616,0.0006041481215023072,X,L1M2,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.642, ,0.0000000000726009452313054,0.00000000003926536734349385,X,L1M2,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.642, ,0.00000000390872206603704,0.0000000014107735411035625,X,L1M2,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.642, ,0.00000000950557704143236,0.0000000005193170801871224,X,L1M2,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.642, ,0.00000000122007017757688,0.00000000006782374429472945,X,L1M2,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.642, ,0.00038735369203174295,0.000010956894254511083,X,L1M2,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.642, ,0.000000000544759828405128,0.00000000008258023954568583,X,L1M2,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.642, ,0.000000006904043340838644,0.00000000029391620695681393,X,L1M2,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.725, ,0.00000000023275288610285184,0.00000000005810395743807344,X,L3N1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.725, ,0.00000000102225421466784, ,X,L3N1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.725, ,0.00000023755305631756327,0.000000010548892867143127,X,L3N1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.725, ,0.000000000043582775968858103, ,X,L3N1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.725, ,0.0000000012478435178201916,0.00000000008977949531970538,X,L3N1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.725, ,0.000000000045459736728896686,0.000000000016099618297373793,X,L3N1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.725, ,0.0000000040642435114730595,0.00000000018732131254184175,X,L3N1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.725, ,0.00016319295822556917,0.000004343651952168007,X,L3N1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.725, ,0.0000000005660940986109763,0.00000000008144764540739813,X,L3N1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.725, ,0.00000000073829471059344, ,X,L3N1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.725, ,0.0000000000829123840745904,0.00000000003770531011685701,X,L3N1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.725, ,2.799345548084131,0.09418945956666425,X,L3N1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.725, ,0.0000000008494561625470906,0.00000000004711174779363218,X,L3N1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.725, ,0.0000000022670023153222553,0.00000000017718813831857784,X,L3N1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.725, ,0.0000000003485098502688, ,X,L3N1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.725, ,0.000000371386423734001,0.00000001417269058038481,X,L3N1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.725, ,0.0000000009892041855449108,0.00000000015464554027522906,X,L3N1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.725, ,0.0000000021197005200252235,0.0000000002426180889323201,X,L3N1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.725, ,0.008382461561002584,0.0002378451630830767,X,L3N1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.725, ,0.00000004575120070802582,0.000000003989615890654675,X,L3N1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.725, ,0.00000000009801409130437479,0.00000000001437154632882474,X,L3N1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.725, ,0.000000000045223989548673407, ,X,L3N1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.725, ,0.0000000006755530304848776,0.00000000006906901694556723,X,L3N1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.725, ,0.0000000012149794883120928,0.00000000009460159691370476,X,L3N1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.725, ,0.00000000004789659155303088,0.000000000007391038386515936,X,L3N1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.725, ,0.00000000004041948800567304,0.00000000001898000184432876,X,L3N1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.725, ,0.000000000019031303107872,0.000000000005644891610053185,X,L3N1,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
15.766, ,0.0000016215438336,0.00000007396975112354995,X,L1O23,83,124,Bi, ,0, ,9/2-,31.55, ,4,Y,995621014.4983776,1262277.03898368,EC+B+,100, ,2397.4,27,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2022-05-11
15.766, ,0.00099286844268,0.000029761027372856083,X,L1O23,83,124,Bi, ,0, ,9/2-,31.55, ,4,Y,995621014.4983776,1262277.03898368,EC+B+,100, ,2397.4,27,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2022-05-11
15.766, ,0.000597194248662,0.00006543328739679632,X,L1O23,83,124,Bi, ,0, ,9/2-,31.55, ,4,Y,995621014.4983776,1262277.03898368,EC+B+,100, ,2397.4,27,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2022-05-11
15.766, ,0.0058041444057,0.00017209559687067193,X,L1O23,83,124,Bi, ,0, ,9/2-,31.55, ,4,Y,995621014.4983776,1262277.03898368,EC+B+,100, ,2397.4,27,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2022-05-11
15.766, ,0.00000012630234582,0.000000010419954169239403,X,L1O23,83,124,Bi, ,0, ,9/2-,31.55, ,4,Y,995621014.4983776,1262277.03898368,EC+B+,100, ,2397.4,27,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2022-05-11
15.766, ,0.00000022408703586,0.00000000731154877174944,X,L1O23,83,124,Bi, ,0, ,9/2-,31.55, ,4,Y,995621014.4983776,1262277.03898368,EC+B+,100, ,2397.4,27,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2022-05-11
15.766, ,0.0000153797904072,0.00000047466687407951907,X,L1O23,83,124,Bi, ,0, ,9/2-,31.55, ,4,Y,995621014.4983776,1262277.03898368,EC+B+,100, ,2397.4,27,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2022-05-11
15.766, ,0.00516150558,0.0004872434912166935,X,L1O23,83,124,Bi, ,0, ,9/2-,31.55, ,4,Y,995621014.4983776,1262277.03898368,EC+B+,100, ,2397.4,27,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2022-05-11
15.784, ,0.00000040041397291896,0.000000019784595940310635,X,L,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.784, ,0.0903832823709396,0.0036448113140623785,X,L,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.784, ,10.940460977853554,0.4515682636988085,X,L,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.784, ,0.0000005524292672024,0.000000032754180107611084,X,L,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.784, ,0.00005629158042424,0.000002359955790972363,X,L,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.784, ,0.0000327196366227808,0.0000014259057907044479,X,L,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.784, ,0.00000002908692177552,0.0000000039751646135786615,X,L,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.784, ,0.000008754510754416,0.0000006786386325124435,X,L,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.784, ,0.0000002560362605136,0.00000008764487429857158,X,L,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.784, ,0.000000004028258961636,0.000000002089142322155505,X,L,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.784, ,0.00000000743982509578,0.0000000024002962040065007,X,L,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.784, ,0.0000003401128417568,0.00000006977799655769565,X,L,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.784, ,10.849978272,0.44843378004096207,X,L,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.784, ,0.0000000682074647632,0.0000000040995947679464255,X,L,92,140,U, ,0, ,0+,68.9, ,4,Y,2174272199.649389,12622770.3898368,A,100, ,5413.63,9,90,138,Th,31-Dec-2012,KHALIFEH ABUSALEEM,2022-05-11
15.86, ,0.0000203919987348,0.0000026555387996975397,X,L1P23,83,124,Bi, ,0, ,9/2-,31.55, ,4,Y,995621014.4983776,1262277.03898368,EC+B+,100, ,2397.4,27,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2022-05-11
15.86, ,0.00019819029678,0.00001513591384371873,X,L1P23,83,124,Bi, ,0, ,9/2-,31.55, ,4,Y,995621014.4983776,1262277.03898368,EC+B+,100, ,2397.4,27,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2022-05-11
15.86, ,0.000000004312763028,0.0000000004676829849238142,X,L1P23,83,124,Bi, ,0, ,9/2-,31.55, ,4,Y,995621014.4983776,1262277.03898368,EC+B+,100, ,2397.4,27,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2022-05-11
15.86, ,0.00000052516357488,0.00000004035856003402583,X,L1P23,83,124,Bi, ,0, ,9/2-,31.55, ,4,Y,995621014.4983776,1262277.03898368,EC+B+,100, ,2397.4,27,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2022-05-11
15.86, ,0.000176246532,0.000020752670594825607,X,L1P23,83,124,Bi, ,0, ,9/2-,31.55, ,4,Y,995621014.4983776,1262277.03898368,EC+B+,100, ,2397.4,27,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2022-05-11
15.86, ,0.00000005536978944,0.000000004643877962025125,X,L1P23,83,124,Bi, ,0, ,9/2-,31.55, ,4,Y,995621014.4983776,1262277.03898368,EC+B+,100, ,2397.4,27,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2022-05-11
15.86, ,0.000033902824872,0.000002593468184284373,X,L1P23,83,124,Bi, ,0, ,9/2-,31.55, ,4,Y,995621014.4983776,1262277.03898368,EC+B+,100, ,2397.4,27,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2022-05-11
15.86, ,0.000000007651752444,0.0000000005935864881048838,X,L1P23,83,124,Bi, ,0, ,9/2-,31.55, ,4,Y,995621014.4983776,1262277.03898368,EC+B+,100, ,2397.4,27,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2022-05-11
