,Beta-decay energy (keV),Half life (years),Isotope,Beta-decay fraction,Average beta decay energy,Half life (seconds)
3151,-4860.0,1.901285268841737e-06,231Am,0.0,5.69,60.0
3153,-1439.0,6.33761756280579e-07,279Mt,0.0,5.69,20.0
3156,*,1.5844043907014474e-09,87Ru,0.0,5.69,0.049999999999999996
3158,-8804.229,1.774532917585621e-06,180Pt,0.0,5.69,55.99999999999999
3159,14698.6603,4.753213172104342e-09,40P,1.0,5.69,0.15
3160,-2208.4729,1.2041473369331e-10,222Pa,0.0,5.69,0.0037999999999999996
3161,-4829.9942,0.00013480112556087917,185Pt,0.0,5.69,4254.000000000001
3164,2229.5607,4.479428093391132e-05,111Pd,1.0,5.69,1413.6
3165,12640.0,6.0207366846655e-10,123Ru,1.0,5.69,0.019
3166,-10170.0,8.080462392577382e-07,97Ag,0.0,5.69,25.5
3167,4657.0,1.4576520394453315e-08,191Ta,0.0,5.69,0.45999999999999996
3168,6145.7062,1.5210282150733894e-07,158Pm,1.0,5.69,4.8
3169,7363.697,9.886683397977031e-08,124In,1.0,5.69,3.1199999999999997
3170,-1469.2244,1.37,173Lu,0.0,0.84,43233912.0
3171,1408.2079,0.35373032169746743,123Sn,1.0,90.5,11162879.999999998
3172,-1761.0,7.415012548482774e-05,261Lr,0.0,5.69,2340.0
3173,6982.744,1.0045123837047176e-08,30Mg,1.0,5.69,0.31699999999999995
3175,-2931.7058,1.0076811924861206e-05,176Re,0.0,5.69,318.0
3176,895.1896,0.030061601642710472,147Nd,1.0,57.6,948672.0
3177,-3064.0,3.168808781402895e-08,291Mc,0.0,5.69,0.9999999999999999
3178,248.5079,0.06940451745379878,33P,1.0,76.4,2190240.0
3179,4163.5021,5.989048596851471e-07,151Pr,1.0,5.69,18.9
3181,5757.565,3.6124420107993e-07,69Ni,1.0,5.69,11.399999999999999
3182,15220.0,1.2865363652495753e-09,130Ag,1.0,5.69,0.0406
3183,*,8.555783709787816e-11,179Pb,0.0,5.69,0.0026999999999999997
3184,12967.0,3.168808781402895e-09,83Zn,1.0,5.69,0.09999999999999999
3185,-11316.7007,1.0520445154257612e-06,146Dy,0.0,5.69,33.2
3186,-2109.2143,2.5096965548710926e-05,178Re,0.0,805.0,791.9999999999999
3187,-2275.0,8.872664587928105e-09,275Hs,0.0,5.69,0.27999999999999997
3188,18193.5414,2.5984232007503733e-10,26F,1.0,5.69,0.008199999999999997
3189,15310.0,5.070094050244632e-10,71Mn,0.0,5.69,0.016
3190,-7339.202,7.034755494714426e-05,196Pb,0.0,5.69,2220.0
3191,-3942.7237,0.0006182979694273329,209At,0.0,5.69,19512.0
3192,-5074.4052,5.798920069967298e-09,261Sg,0.0,5.69,0.183
3193,-6149.5913,0.00023728040155144878,186Pt,0.0,7.06,7488.0
3194,-335.0623,0.05604380561259411,253Es,0.0,6166.0,1768607.9999999998
3195,10092.0,2.820239815448576e-09,127Ag,1.0,5.69,0.08899999999999998
3196,549.5096,0.9938398357289527,144Pm,0.0,4.23,31363200.0
3197,15094.9874,1.3055492179379927e-09,39Si,1.0,5.69,0.0412
3199,9590.9082,2.1547899713539682e-07,42Cl,1.0,5.69,6.799999999999999
3200,-5189.7539,52500.0,202Pb,0.0,7.78,1656774000000.0
3201,5575.8791,1.742844829771592e-07,232Fr,1.0,5.69,5.499999999999999
3202,*,9.823307222348975e-12,170Hg,0.0,5.69,0.00031
3203,-4120.4434,3.241691383375161e-14,219Th,0.0,5.69,1.0229999999999998e-06
3204,3707.7131,3.764544832306639e-06,232Ac,1.0,5.69,118.8
3205,-4746.742,0.007449235683321925,71As,0.0,202.2,235080.0
3206,18.59202,12.32,3H,1.0,5.69,388789632.0
3207,-8253.5423,1.9012852688417368e-08,106Sb,0.0,5.69,0.6
3208,3020.0,2.2181661469820262e-07,200Os,1.0,5.69,6.999999999999999
3210,-10115.0475,4.3095799427079365e-07,160Hf,0.0,5.69,13.599999999999998
3211,9926.375,1.4902907698937814e-08,77Cu,1.0,5.69,0.47029999999999994
3212,-2278.3688,0.00035249828884325804,184Ir,0.0,3.0,11124.0
3213,*,2.4716708494942582e-11,194Rn,0.0,5.69,0.00078
3214,-73.9972,1.1740436535097727e-13,213Po,0.0,8375.9,3.705e-06
3215,6720.0,5.0700940502446315e-09,172Gd,0.0,5.69,0.15999999999999998
3216,-1680.7697,3.1181078409004484e-06,126Cs,0.0,455.0,98.39999999999999
3217,11350.0,1.410119907724288e-09,117Tc,1.0,5.69,0.04449999999999999
3218,*,3.168808781402895e-11,92Ag,0.0,5.69,0.001
3219,-4525.3784,2.249854234796055e-06,188Tl,0.0,5.69,70.99999999999999
3220,8157.9729,1.6129236697340734e-07,78Ga,1.0,5.69,5.09
3221,-8084.2715,0.742094455852156,68Ge,0.0,1.1,23418720.0
3222,-9664.0,1.296042791593784e-08,161W,0.0,5.69,0.409
3223,7000.0,3.042056430146779e-08,170Tb,1.0,5.69,0.96
3224,-39.811,0.03370294318959617,202Tl,0.0,7.6,1063584.0000000002
3225,10033.2148,3.01036834233275e-09,57Ti,1.0,5.69,0.095
3227,-4517.3237,4.994676401247242e-06,64Ga,0.0,5.69,157.61999999999998
3229,-7094.0287,6.464369914061906e-06,73Br,0.0,5.69,204.0
3230,*,1.901285268841737e-10,140Ho,0.0,5.69,0.006
3231,-18360.0,6.0207366846655e-09,31Cl,0.0,5.69,0.19
3232,-5356.4558,1.1154206910538191e-06,151Ho,0.0,5.69,35.2
3234,-9025.4327,4.0560752401957055e-07,89Tc,0.0,5.69,12.799999999999999
3235,-8932.644,6.971379319086369e-10,191Po,0.0,5.69,0.022
3236,-5712.4729,2.8519279032626055e-05,195Pb,0.0,600.0,900.0
3237,-544.0,0.00034223134839151266,269Db,0.0,5.69,10800.0
3238,-8774.9466,0.004061145334245951,57Ni,0.0,139.0,128160.00000000001
3239,2057.0,0.00621492128678987,247Pu,1.0,5.69,196128.0
3240,7635.0,9.918371485791061e-09,155Ce,1.0,5.69,0.313
3241,-7279.5556,6.717874616574136e-07,179Pt,0.0,5.69,21.199999999999996
3242,-4858.2701,5.450351104012979e-15,216Ra,0.0,5.69,1.72e-07
3244,6059.4457,1.5527163028874185e-08,60Cr,1.0,5.69,0.49
3245,7461.7591,1.844246710776485e-08,145Cs,1.0,5.69,0.582
3246,*,6.337617562805789e-10,274Rg,0.0,5.69,0.019999999999999997
3247,-4326.9476,5.893984333409384e-05,250Fm,0.0,5.69,1859.9999999999998
3248,*,1.5844043907014473e-29,14F,0.0,5.69,5e-22
3249,-8633.6922,8.302279007275584e-07,111Te,0.0,5.69,26.199999999999996
3250,-2891.9893,2.6047608183131796e-05,118I,0.0,5.69,822.0
3251,4363.9419,0.0010323979009810632,128Sb,1.0,5.69,32580.0
3252,*,1.0045123837047177e-13,145Tm,0.0,5.69,3.17e-06
3253,719.9769,0.002269164955509925,197Pt,1.0,221.93,71609.40000000001
3254,1533.2393,1.7301695946459806e-05,222Po,1.0,5.69,546.0
3255,*,8.840976500114076e-10,69Kr,0.0,5.69,0.027899999999999998
3256,6547.0,1.1280959261794305e-06,106Tc,1.0,5.69,35.599999999999994
3257,-10676.0,2.2149973382006237e-10,169Pt,0.0,5.69,0.0069900000000000006
3258,6605.9659,1.330899688189216e-07,73Cu,1.0,5.69,4.2
3260,-6502.6567,6.0207366846655e-08,182Tl,0.0,5.69,1.8999999999999997
3261,-7013.7724,3.289223515096205e-05,184Pt,0.0,5.69,1038.0
3262,-5390.0,2.0914137957259108e-14,221U,0.0,5.69,6.6e-07
3263,-5763.1395,0.0032603239790098106,160Er,0.0,5.69,102888.0
3264,2663.2474,1.717494359520369e-06,103Tc,1.0,5.69,54.199999999999996
3265,3969.7809,4.110578751235835e-06,209Tl,1.0,177.0,129.71999999999997
3266,677.9196,0.00017681953000228153,230Ra,1.0,5.69,5579.999999999999
3267,-19340.0,6.686186528760108e-10,43Cr,0.0,5.69,0.0211
3268,3835.7607,2.2181661469820262e-07,58Cr,1.0,5.69,6.999999999999999
3269,*,2.5350470251223157e-09,94Cd,0.0,5.69,0.07999999999999999
3270,-3416.5976,6.160164271047228e-06,138Pm,0.0,5.69,194.39999999999998
3271,-4349.4074,7.478388724110832e-08,142Eu,0.0,5.69,2.36
3272,-4938.4182,1.235835424747129e-05,179Os,0.0,5.69,390.0
3273,8109.639,1.08373260323979e-07,21O,1.0,5.69,3.42
3274,12440.0,1.0140188100489263e-09,113Nb,1.0,5.69,0.032
3275,2997.44,3.285420944558522e-05,144Pr,1.0,266.6,1036.8000000000002
3276,765.0,1.901285268841737e-06,276Bh,0.0,5.69,60.0
3277,-5610.8105,0.00023157654574492353,89Nb,0.0,627.0,7307.999999999999
3278,1509.6875,7.94737242375846e-05,134Te,1.0,137.0,2507.9999999999995
3279,3080.0,2.2181661469820262e-07,188Hf,0.0,5.69,6.999999999999999
3280,2850.0,6.33761756280579e-07,194W,0.0,5.69,20.0
3281,-2404.2523,4.372956118335995e-06,252Md,0.0,5.69,138.0
3282,6169.8248,7.281922579663852e-06,116Ag,1.0,5.69,229.79999999999998
3283,-5414.0,6.635485588257662e-06,242Cf,0.0,5.69,209.4
3284,-9250.7417,2.88995360863944e-05,114Te,0.0,5.69,912.0
3285,-3175.7972,2.0343752376606585e-05,186Au,0.0,5.69,642.0
3286,-6772.0862,4.372956118335995e-06,189Tl,0.0,5.69,138.0
3288,-1314.1437,0.2548939082819986,149Eu,0.0,4.53,8043839.999999999
3289,190.0,3.168808781402895e-07,280Mt,0.0,5.69,10.0
3290,13161.8007,6.115800948107587e-09,17C,1.0,5.69,0.193
3291,12568.7005,9.791619134534946e-10,27Ne,1.0,5.69,0.0309
3292,-9490.0,1.9963495322838236e-07,131Pm,0.0,5.69,6.299999999999999
3293,8138.6978,1.5210282150733896e-08,127Cd,1.0,5.69,0.48
3294,8504.0,5.545415367455066e-09,157Ce,1.0,5.69,0.175
3295,-3853.1403,1.8822724161533195e-05,165Yb,0.0,5.69,594.0
3296,-9110.2435,9.189545466068395e-10,193At,0.0,5.69,0.028999999999999998
3297,-9391.3235,8.498745151722563e-06,144Gd,0.0,5.69,268.19999999999993
3298,*,7.922021953507237e-09,148Yb,0.0,5.69,0.24999999999999997
3299,-9305.0,1.9963495322838236e-07,185Pb,0.0,5.69,6.299999999999999
3300,-6140.9976,1.901285268841737e-12,219U,0.0,5.69,5.9999999999999995e-05
3301,-4666.9352,0.00030572667122975134,85Y,0.0,5.69,9648.0
3302,14906.9991,1.1724592491190711e-09,102Rb,1.0,5.69,0.037
3303,-2563.5961,0.00219689710244125,95Tc,0.0,225.8,69328.79999999999
3304,-4704.369,3.545897026389839e-05,157Er,0.0,5.69,1119.0
3305,31.0705,9.950059573605089e-09,212At,0.0,5.69,0.31399999999999995
3306,6972.9398,4.702512231601896e-08,99Y,1.0,5.69,1.484
3307,1214.1824,5.703855806525211e-05,190W,1.0,5.69,1800.0
3308,-7027.0566,7.186858316221765e-06,77Rb,0.0,556.0,226.79999999999995
3309,12130.0,8.397343270717671e-10,125Rh,1.0,5.69,0.026499999999999996
3312,-7585.0,2.439982761680229e-07,157Lu,0.0,5.69,7.7
3313,6588.3675,1.410119907724288e-06,70Cu,1.0,5.69,44.49999999999999
3314,2123.7545,0.0007015742642026009,228Ac,1.0,25.2,22140.0
3315,-15998.0,2.500190128526884e-07,76Sr,0.0,5.69,7.89
3316,1307.5659,1.581869343676325e-05,206Hg,1.0,205.0,499.2
3317,14054.2989,3.092757370649225e-09,84Ga,1.0,5.69,0.09759999999999999
3318,-3217.0,6.65449844094608e-08,289Fl,0.0,5.69,2.1
3319,-5760.0,7.383324460668745e-07,102In,0.0,5.69,23.299999999999997
3320,-6693.5916,0.0002737850787132101,198Pb,0.0,7.78,8640.0
3321,-5478.4271,1.4164575252870939e-07,198At,0.0,5.69,4.47
3322,10300.0,1.5844043907014474e-09,149Xe,0.0,5.69,0.049999999999999996
3323,664.3145,0.0018275154004106775,242Am,0.8270000000000001,5141.6,57672.0
3324,12462.0,6.971379319086369e-09,89As,0.0,5.69,0.22
3325,5370.0,9.759931046720916e-08,120In,1.0,5.69,3.0799999999999996
3327,-4097.7606,0.0009662331736253709,101Pd,0.0,218.5,30492.000000000004
3328,4508.9455,0.00017320708799148222,142La,1.0,142.4,5465.999999999999
3329,*,2.2181661469820264e-10,195Rn,0.0,5.69,0.007
3330,12288.0534,5.957360509037443e-10,28Ne,1.0,5.69,0.0188
3331,9277.3463,2.8519279032626053e-09,54Ca,1.0,5.69,0.09
3332,14840.0,1.5844043907014473e-10,64Ti,0.0,5.69,0.004999999999999999
3333,1161.1549,0.01372210814510609,210Bi,1.0,389.0,433036.8
3334,-1796.1707,0.00039698836413415466,150Tb,0.0,285.0,12528.0
3335,-5133.0,1.7428448297715922e-09,267Hs,0.0,5.69,0.055
3336,10099.0,7.922021953507237e-10,122Ru,1.0,5.69,0.024999999999999998
3337,11129.0,3.263873044844982e-09,141Sb,1.0,5.69,0.103
3338,-6734.6864,1.267523512561158e-06,163Hf,0.0,5.69,40.0
3339,8298.6116,6.30592947499176e-08,41S,1.0,5.69,1.9899999999999998
3340,12194.2869,1.780870535148427e-08,44Cl,1.0,5.69,0.5619999999999999
3341,*,2.2181661469820265e-12,171Hg,0.0,5.69,7e-05
3342,-7494.6768,7.446700636296802e-07,151Er,0.0,5.69,23.499999999999996
3343,4872.6133,4.3539432656475775e-06,148Pr,1.0,5.69,137.4
3344,-8386.8083,4.601110350597004e-06,170W,0.0,5.69,145.2
3345,8070.0,2.4082946738662e-08,172Tb,1.0,5.69,0.76
3346,*,2.48434608461987e-09,151Lu,0.0,5.69,0.0784
3348,-1980.2833,4.07,101Rh,0.0,2.53,128439432.00000001
3349,*,3.168808781402895e-12,276Cn,0.0,5.69,0.0001
3350,-4086.9327,0.00019963495322838237,181Os,0.0,300.0,6299.999999999999
3351,-3503.459,2.1864780591679974e-15,217Ac,0.0,5.69,6.9e-08
3352,-9625.8787,1.0266940451745379e-06,63Ga,0.0,5.69,32.4
3353,-2084.0,2.851927903262605e-07,277Mt,0.0,5.69,8.999999999999998
3354,13670.0,7.288260197226658e-10,115Nb,1.0,5.69,0.022999999999999996
3355,6489.6562,7.129819758156513e-08,22O,1.0,5.69,2.2499999999999996
3356,-8806.4384,0.022997946611909653,72Se,0.0,1.24,725760.0000000001
3357,664.9224,2.8291124800365047e-05,112In,0.38,424.1,892.8
3358,1502.2919,0.00013232945471138488,129Te,1.0,55.5,4175.999999999999
3359,-6340.5313,7.722387000278853e-08,214Ra,0.0,5.69,2.4369999999999994
3361,-6188.0,6.33761756280579e-11,278Cn,0.0,5.69,0.002
3362,-8780.4915,1.80622100539965e-08,114Cs,0.0,5.69,0.57
3363,-9203.1617,7.472051106548026e-06,128Ce,0.0,5.69,235.8
3364,1815.4592,0.3141409993155373,182Ta,1.0,6.35,9913536.0
3366,-4344.4885,6.692524146322915e-05,175W,0.0,5.69,2112.0
3367,683.1627,0.004425051334702258,77As,1.0,44.5,139643.99999999997
3368,-11657.0,2.8519279032626053e-08,145Er,0.0,5.69,0.8999999999999999
3369,-8298.7493,1.3308996881892157e-06,83Zr,0.0,5.69,41.99999999999999
3371,15010.0,6.337617562805789e-10,131Pd,0.0,5.69,0.019999999999999997
3372,-5782.188,1.1312647349608333e-07,162Ta,0.0,5.69,3.5699999999999994
3373,10155.0,5.767231982153269e-09,139Sb,1.0,5.69,0.182
3375,4965.7951,8.555783709787816e-06,236Ac,1.0,5.69,270.0
3376,14820.0,2.535047025122316e-10,57Ca,0.0,5.69,0.008
3377,9731.3868,3.6124420107993e-09,95Kr,1.0,5.69,0.11399999999999999
3378,*,1.5527163028874184e-11,112Cs,0.0,5.69,0.00049
3379,-5388.6934,1.1179557380789412e-05,123Cs,0.0,5.69,352.79999999999995
3381,3269.1925,3.7835576849950564e-05,214Bi,0.99979,5452.0,1194.0
3382,-7858.9903,5.513727279641037e-06,107Sn,0.0,5.69,173.99999999999997
3383,4581.0714,1.7111567419575632e-06,222At,1.0,5.69,54.0
3384,-6532.6235,2.8519279032626055e-06,131Pr,0.0,5.69,90.0
3386,813.0,0.02108145106091718,257Es,1.0,5.69,665280.0
3387,-6141.6014,4.753213172104342e-06,30P,0.0,399.8,150.0
3389,-11177.331,5.468381625979162e-07,19Ne,0.0,911.5,17.256899999999998
3390,477.9998,1.2914442162902122,252Es,0.0,5.69,40754880.0
3391,-8150.4267,8.974383349811139e-09,50Mn,0.0,5.69,0.28320999999999996
3392,-10227.8497,4.905315993611681e-05,84Zr,0.0,5.69,1548.0
3393,-3697.0,1.4893401272593605e-07,261Db,0.0,5.69,4.699999999999999
3394,4961.2946,6.686186528760108e-07,57Cr,1.0,5.69,21.1
3395,16344.0,1.4259639516313027e-09,92As,0.0,5.69,0.045
3396,1912.0559,9.98174766141912e-06,153Pm,1.0,5.69,315.0
3397,4343.8905,8.555783709787816e-08,162Sm,1.0,5.69,2.6999999999999997
3398,-11259.0,2.7315131695692954e-08,174Pt,0.0,5.69,0.862
3399,-3451.4254,2.7562,55Fe,0.0,0.61,86979057.12
3400,-6488.0,1.9646614444697947e-07,132Pm,0.0,5.69,6.199999999999999
3401,-9666.0,1.2358354247471289e-08,163Re,0.0,5.69,0.38999999999999996
3402,-3786.3467,6.046087154916724e-06,210Fr,0.0,5.69,190.8
3403,4028.3686,5.989048596851471e-07,167Tb,1.0,5.69,18.9
3404,3724.0,1.0773949856769841e-07,172Dy,1.0,5.69,3.3999999999999995
3405,3162.0,1.901285268841737e-06,239Th,0.0,5.69,60.0
3406,-10984.0,9.03110502699825e-08,158Hf,0.0,5.69,2.8499999999999996
3407,-9570.0,1.7111567419575632e-07,119Ba,0.0,5.69,5.3999999999999995
3409,-8523.0,3.32724922047304e-10,166Ir,0.0,5.69,0.0105
3410,-10056.0,1.2041473369331e-07,123Ce,0.0,5.69,3.7999999999999994
3412,2990.1656,2.2181661469820262e-07,199Ir,1.0,5.69,6.999999999999999
3414,*,1.505184171166375e-09,200Fr,0.0,5.69,0.0475
3415,1566.6838,1.774532917585621e-06,219At,0.064,5.69,55.99999999999999
3416,1781.6696,0.00036641569701117955,250Bk,1.0,31.8,11563.199999999999
3418,-1741.2596,9.328973052450122e-15,212Po,0.0,8784.86,2.9439999999999994e-07
3419,-2159.6062,1.2833675564681724e-06,142Pm,0.0,670.0,40.5
3420,21390.0,1.901285268841737e-10,41Al,0.0,5.69,0.006
3421,1786.2812,0.0023762263289984027,133I,1.0,46.0,74987.99999999999
3422,1955.6357,6.932086090196973e-06,161Gd,1.0,5.69,218.76
3424,7108.8741,1.6921438892691459e-07,96Y,1.0,5.69,5.34
3425,-5522.0944,7.548102517301696e-06,163Lu,0.0,5.69,238.2
3426,470.1219,0.011457905544147842,175Yb,1.0,18.7,361583.99999999994
3427,1101.5601,0.00026123659593885466,195Ir,1.0,296.0,8244.0
3428,-1041.6037,0.0022895277207392196,255Fm,0.0,6546.0,72252.0
3429,5380.0,6.971379319086369e-09,193Ta,0.0,5.69,0.22
3430,890.9756,0.005624001825233858,172Er,1.0,24.4,177480.0
3431,5918.0,7.605141075366947e-08,196Re,0.0,5.69,2.4
3433,*,5.386974928384921e-10,214Pa,0.0,5.69,0.016999999999999998
3434,*,2.344918498238142e-10,67Kr,0.0,5.69,0.0073999999999999995
3435,-8054.04,8.709787816563997e-05,51Mn,0.0,351.5,2748.6
3436,7147.8469,1.1914721018074883e-07,118Ag,1.0,5.69,3.7599999999999993
3437,-11546.0,3.7708824498694447e-08,162W,0.0,5.69,1.19
3438,*,1.80622100539965e-29,7B,0.0,5.69,5.7e-22
3440,1366.1041,6.875579892006995e-05,211Pb,1.0,28.3,2169.7679999999996
3441,18075.0,9.506426344208685e-10,48Cl,0.0,5.69,0.03
3442,*,6.33761756280579e-11,266Mt,0.0,5.69,0.002
3443,3993.6241,1.80622100539965e-07,76Zn,1.0,5.69,5.699999999999999
3444,-17485.0,6.60062869166223e-09,42Ti,0.0,5.69,0.20829999999999999
3445,18930.0,3.168808781402895e-11,63Sc,0.0,5.69,0.001
3446,-16707.0,1.3816006286916623e-09,26P,0.0,5.69,0.0436
3447,*,4.753213172104343e-12,169Au,0.0,5.69,0.00015000000000000001
3448,*,3.1688087814028947e-10,280Nh,0.0,5.69,0.009999999999999998
3449,-10966.0155,1.0805637944583872e-08,36K,0.0,5.69,0.34099999999999997
3450,*,6.844626967830253e-10,68Kr,0.0,5.69,0.021599999999999998
3452,-9070.0,3.168808781402895e-08,128Pm,0.0,5.69,0.9999999999999999
3453,-11535.3999,1.5273658326361955e-07,186Pb,0.0,5.69,4.82
3454,2528.0,1.7396760209901892e-06,170Dy,1.0,5.69,54.9
3455,-3905.136,1.733972165183664e-05,204At,0.0,5.69,547.1999999999999
3456,-7436.0,1.0773949856769843e-06,127Ce,0.0,5.69,34.0
3457,-11127.0,6.654498440946078e-07,130Nd,0.0,5.69,20.999999999999996
3458,11910.0,6.971379319086369e-10,119Tc,1.0,5.69,0.022
3459,-3943.374,3.821583390371891e-06,100Ag,0.0,5.69,120.59999999999998
3460,-7843.1388,0.0002840520191649555,116Te,0.0,206.0,8964.0
3461,4194.0,2.7568636398205184e-07,198Ir,1.0,5.69,8.7
3463,-7004.0,5.13347022587269e-06,123Ba,0.0,5.69,162.0
3464,-6494.0723,1.175628057900474e-06,153Er,0.0,5.69,37.1
3465,1277.7559,0.0011978097193702942,245Pu,1.0,25.0,37800.0
3466,13690.0,9.506426344208685e-10,124Rh,1.0,5.69,0.03
3468,-6379.194,3.441326336603544e-05,109Sn,0.0,5.69,1086.0
3469,4141.3118,1.4126549547494104e-05,93Sr,1.0,5.69,445.79999999999995
3470,-6719.7015,0.01642710472279261,118Te,0.0,3.07,518400.0
3471,-20070.0,9.03110502699825e-10,39Ti,0.0,5.69,0.028499999999999998
3472,8089.9214,1.1090830734910133e-08,57V,1.0,5.69,0.35
3473,6404.6947,3.137120693588866e-07,146La,1.0,5.69,9.9
3474,-5271.8989,7.985398129135295e-06,161Yb,0.0,5.69,251.99999999999997
3475,-1029.4197,159190.0,233U,0.0,4509.3,5023654344000.0
3477,709.5343,301300.0,36Cl,0.981,50.24,9508304880000.0
3478,-4861.322,7.098131670342485e-11,222Th,0.0,5.69,0.00224
3479,15880.0,3.1688087814028947e-10,63Ti,0.0,5.69,0.009999999999999998
3481,-14548.7507,2.0397622125890433e-06,17F,0.0,349.28,64.36999999999999
3482,8049.6228,4.3412680305219664e-08,133Sn,1.0,5.69,1.37
3483,-9624.6079,1.9583238269069892e-05,108Sn,0.0,5.69,618.0
3484,5777.2167,2.978680254518721e-07,168Tb,1.0,5.69,9.399999999999999
3485,945.0271,3.02114229218952e-05,120Sb,0.0,2.95,953.4
3486,-3409.0,3.168808781402895e-07,271Hs,0.0,5.69,10.0
3487,-5247.9637,4.106776180698152e-05,193Tl,0.0,5.69,1296.0
3488,-3584.9466,0.00043349304129591603,193Hg,0.0,328.0,13680.0
3489,-9259.0,3.644130098613329e-09,157Hf,0.0,5.69,0.11499999999999999
3490,39.4038,1.0179329226557152,106Ru,1.0,10.03,32123520.0
3491,2007.4091,4.620123203285421e-05,223Rn,1.0,5.69,1458.0
3492,2170.0,2.2054909118564147e-05,189W,1.0,5.69,695.9999999999999
3493,227.1872,157.0,32Si,1.0,68.8,4954543200.0
3495,-7210.2195,0.002292950034223135,122Xe,0.0,3.31,72360.0
3496,660.7415,0.00014069510989428853,178Yb,1.0,5.69,4440.0
3497,356.0,1.80622100539965e-06,274Bh,0.0,5.69,57.0
3498,-4781.4051,2.6019,22Na,0.0,5.69,82109719.44
3499,696.484,0.00020343752376606586,224Rn,1.0,5.69,6420.0
3500,3567.4325,1.837909093213679e-06,183Lu,1.0,5.69,57.99999999999999
3502,-2188.0,3.073744517960808e-08,284Nh,0.0,5.69,0.97
3503,-9898.0,4.753213172104342e-08,135Eu,0.0,5.69,1.4999999999999998
3504,-16529.0,1.0837326032397901e-09,65Se,0.0,5.69,0.0342
3505,-1087.0,0.0005703855806525211,263Lr,0.0,5.69,18000.0
3506,237.2633,0.0026200000000000004,60Fe,1.0,51.1,82680.91200000001
3507,-2883.262,2.8519279032626055e-05,182Ir,0.0,5.69,900.0
3508,9056.2674,4.8165893477324e-09,113Tc,1.0,5.69,0.152
3509,2375.5,0.0004980606890257813,129Sb,1.0,68.0,15717.599999999997
3510,13013.0,2.8519279032626055e-10,62Ti,0.0,5.69,0.009
3511,-13740.5071,59.1,44Ti,0.0,0.37,1865054160.0
3512,3988.8685,0.004981747661419119,48Sc,1.0,159.4,157212.0
3513,6637.5463,3.644130098613329e-07,39S,1.0,5.69,11.5
3514,1104.805,2.16746520647958e-05,152Nd,1.0,5.69,684.0
3515,-4785.4899,2.8836159910766344e-06,229Pu,0.0,5.69,91.0
3516,-4693.2673,0.0001055213324207164,105Cd,0.0,5.69,3329.9999999999995
3517,6257.2889,1.4576520394453314e-07,52Ca,1.0,5.69,4.599999999999999
3518,11397.3767,1.7111567419575631e-09,99Rb,1.0,5.69,0.05399999999999999
3519,-3485.0021,2.7568636398205185e-05,88Nb,0.0,330.0,870.0
3520,-7289.9295,9.506426344208684e-06,178Os,0.0,5.69,300.0
3521,8200.0834,6.654498440946079e-09,90Se,1.0,5.69,0.21
3522,-6069.9281,1.2681572743174384e-05,113Sb,0.0,5.69,400.19999999999993
3523,-10066.0,3.7075062742413868e-06,122Ba,0.0,5.69,116.99999999999999
3525,7203.1495,6.591122265318022e-08,77Zn,1.0,5.69,2.08
3526,-4547.0,3.707506274241387e-05,244Cf,0.0,5.69,1170.0
3527,-3533.9848,2.091413795725911e-06,227U,0.0,5.69,66.0
3528,-5120.7993,7.890333865693208e-06,139Pm,0.0,5.69,249.0
3529,1397.4983,0.00021800136892539357,177Yb,1.0,15.8,6879.6
3531,-7686.2626,2.5667351129363447e-07,169Re,0.0,5.69,8.1
3532,14644.0,1.2675235125611579e-09,85Zn,0.0,5.69,0.039999999999999994
3533,-12713.963,1.4576520394453314e-07,148Er,0.0,5.69,4.599999999999999
3535,*,2.0597257079118815e-08,125Nd,0.0,5.69,0.6499999999999999
3536,-10504.2727,7.81428245493954e-05,70Se,0.0,362.0,2466.0
3537,262.6897,0.0024001825233858085,112Pd,1.0,5.69,75743.99999999999
3538,1835.3638,6.198189976424062e-06,84Se,1.0,5.69,195.6
3539,96.5468,1.92,171Tm,1.0,7.5,60590592.0
3540,-8577.4239,2.3613963039014372e-06,204Rn,0.0,5.69,74.52
3541,-3261.5896,0.005923340177960301,203Pb,0.0,7.78,186926.4
3542,*,3.739194362055416e-08,100Sn,0.0,5.69,1.18
3543,-1400.9438,368000.0,208Bi,0.0,5.69,11613196800000.0
3544,11428.2924,9.487413491520266e-09,81Zn,1.0,5.69,0.29939999999999994
3545,-4323.1979,1.7428448297715921e-06,172Re,0.0,5.69,54.99999999999999
3546,10230.0,1.0507769919132e-08,75Ni,1.0,5.69,0.3316
3547,3101.893,3.802570537683474e-05,115Ag,1.0,53.0,1200.0
3548,-447.6529,1.9076228864045426e-29,5He,0.0,5.69,6.019999999999999e-22
3552,17097.1315,3.1688087814028945e-29,13Be,0.0,5.69,1e-21
3553,3964.7175,1.6034172433898645e-07,156Nd,1.0,5.69,5.059999999999999
3554,8420.9047,1.0425380890815524e-08,67Co,1.0,5.69,0.32899999999999996
3556,-2864.0151,0.0011978097193702942,187Ir,0.0,230.0,37800.0
