,Isotope,Residuals (W/g),Power density (W/g),Half life (years),Half life (log(years))
1906,54Sc,-1.2145976788361443,3722374.848404936,1.6667934190179228e-08,-17.909779071667383
1907,71Br,-65.90097754354737,123220.36241801837,6.781250792202194e-07,-14.20393408339515
1908,237Pa,-5362.559153028829,1536.9575432724432,1.654118183892311e-05,-11.009657417540318
1909,90Rb,-616.4443051471645,13351.103298411355,5.006717874616574e-06,-12.20472997239599
1910,113Sn,-97528577.6493878,0.08452458564654126,0.3150718685831622,-1.1549545119474618
1911,16F,0.5195022499902221,17156298.232130874,6.654498440946079e-28,-62.57708952057449
1912,60Cu,-87.7700623523076,92864.22111903949,4.506046087154916e-05,-10.00750539505977
1913,212Rn,-13173.55286075532,625.7185944876916,4.544071792531751e-05,-9.99910198426339
1914,264Db,-2061.8054622714444,3996.2870226057444,5.703855806525211e-06,-12.074368154532745
1915,269Bh,-702.3242849317013,11720.85604841035,1.901285268841737e-06,-13.172980443200855
1916,188Ta,-161.48622192573563,50733.9182444856,6.210865211549674e-07,-14.291795439186485
1917,202Ir,-98.33477246187707,82987.68391702262,3.485689659543184e-07,-14.869429732624585
1918,141Cs,-152.872818388535,53573.87214563323,7.87132101300479e-07,-14.054869748357678
1919,204Au,-340.5850262791619,24133.26716581109,1.2136537632773086e-06,-13.621875109236356
1920,241Cf,-1474.8734320154524,5585.548543805825,4.468020381778082e-06,-12.318565115044787
1921,270Bh,-2670.188350896069,3086.10311821338,7.2248840215986e-06,-11.837979376468516
1922,157Ho,-98.91048963111893,82509.48153163698,2.3956194387405883e-05,-10.639283629243423
1923,278Bh,-27.504068616683313,289206.5273169702,6.33761756280579e-08,-16.57417782486301
1924,220Pb,-12.213688125268895,623865.3902593044,3.168808781402895e-08,-17.267325005422958
1925,227Pu,-22.27490494959393,354182.443145893,6.33761756280579e-08,-16.57417782486301
1926,140La,-61495.70380422475,134.04885447647834,0.004596052931781885,-5.382557402138125
1927,109Ru,-163.09635873022435,50236.10982488706,1.0900702208025958e-06,-13.729268441043603
1928,29Ne,0.1290978281072774,9465543.852210136,4.658148908662255e-10,-21.487232790620403
1929,127Pm,-6.627901781405225,1080711.6996617874,3.168808781402895e-08,-17.267325005422958
1930,116Cs,-4.542721995448415,1487276.9563050582,2.2181661469820265e-08,-17.62399994936169
1931,27Na,0.09908968534174221,9150258.982396761,9.538114432022713e-09,-18.467970019656217
1932,264Rf,-41179.74046684428,200.18005032407635,0.00011407711613050422,-9.078635880978755
1933,177Tl,-4.315506359483168,1550851.8175937515,5.703855806525211e-10,-21.28470852650893
1934,128I,-281.53433008594317,29177.207231871733,4.7513118868355e-05,-9.954504698353995
1935,177Au,-13.37223457173437,573575.5743402693,4.7563819808857444e-08,-16.86119345277163
1936,161Eu,-184.18476888322547,44515.33864663499,8.302279007275584e-07,-14.001565594655904
1937,182Hf,-420050.7747435113,19.62511098559037,0.0089,-4.721704002244043
1938,102Tc,-23.898594060876565,331085.4692791195,1.6731310365807285e-07,-15.603398907704786
1939,186Tl,-30.09006991994002,265150.9861593621,1.1090830734910131e-07,-16.01456203692759
1940,180Lu,-2668.835809747593,3087.6665407431797,1.08373260323979e-05,-11.43251426836035
1941,139Te,-5.775347943997635,1216699.5359018706,2.2942175577356957e-08,-17.590288892019377
1942,51Fe,-0.708120251750311,4826102.079516027,9.67754201840444e-09,-18.453457891620562
1943,174Tb,-4.5335262463348105,1489748.5494888232,7.605141075366948e-09,-18.694441361063102
1944,124Sb,-51790695.70132737,0.15917072416645706,0.1648186173853525,-1.8029096983160335
1945,160Yb,-1997.8532092132205,4124.146115902333,9.126169290440336e-06,-11.60436452528701
1946,193Pt,-10633709088.649765,0.0007752292854296174,50.0,3.912023005428146
1947,167Hf,-891.4638255184148,9236.859201824893,3.89763480112556e-06,-12.455140650050538
1948,282Rg,-1591.5595052730964,5176.298073472606,4.119451415823763e-06,-12.399790554967373
1949,118Tc,-2.543670906649543,2326277.7261756817,9.506426344208685e-10,-20.773882902742937
1950,93Pd,-5.247803281178393,1319433.7798485877,3.707506274241387e-08,-17.11032125661329
1951,157Pr,-4.265552665547971,1565564.5708327051,9.728242958906887e-09,-18.448232536817894
1952,266Sg,-8.613933661956985,857459.9106769352,1.2358354247471289e-08,-18.2089335452814
1953,238Cm,-81669.84661660487,100.93641783504641,0.0002509696554871093,-8.290178520614484
1954,32Ar,0.03818912941109274,8570877.031144558,3.105432605774837e-09,-19.59011280573452
1955,69Se,-81.9520715377576,99377.41814299795,8.682536061043931e-07,-13.956781992028931
1956,79Y,-50.85193436098481,158982.74192907175,4.6898369964762845e-07,-14.572697824652886
1957,142Gd,-433.02395016300187,18993.335957473468,2.224503764544832e-06,-13.01597669439119
1958,145Eu,-53084.488463255664,155.2884401683821,0.01623545516769336,-4.120557837621175
1959,251Lr,-6.537808453278391,1093628.5725661116,9.506426344208685e-12,-25.37905308873103
1960,110Ag,-29.983949960019682,266059.12769910693,7.78259436712551e-07,-14.066205902144015
1961,43Ti,-0.7361443956452693,4748201.082647706,1.6129236697340736e-08,-17.94263226785457
1962,58Zn,-0.7423548824561317,4731276.493692822,2.7251755520064897e-09,-19.720732988151585
1963,73Fe,-1.1922709844196115,3760284.544028685,4.0877633280097345e-10,-21.617852973037465
1964,73Kr,-86.44462635954604,94271.80425176228,8.650847973229903e-07,-13.960438303232042
1965,97Sr,-2.6457770302844477,2261126.402014893,1.3689253935660505e-08,-18.106654696160984
1966,164Re,-6.961019486136372,1035490.8329757608,2.2783735138286813e-08,-17.597218926684047
1967,93Se,-1.8064620463202816,2937350.5014415705,4.119451415823764e-09,-19.30754583394951
1968,113Ba,-2.3935153597576133,2429210.368926818,9.506426344208685e-10,-20.773882902742937
1969,152Ba,-3.5961125483385556,1793594.611171037,4.404644206150024e-09,-19.2406063512744
1970,258Lr,-46.80603582122382,172437.69656750807,1.2421730423099348e-07,-15.901233351620585
1971,159Sm,-79.73728864928589,102103.53650646812,3.602935584455091e-07,-14.836346697660511
1972,55Ni,-0.7087698143116986,4824267.5110434145,6.461201105280503e-09,-18.857450606824685
1973,89Rb,-163.96639416997454,49971.16376649289,2.912769031865541e-05,-10.44382127888841
1974,174Ta,-328.6933588835734,25003.726878061607,0.0001300479123887748,-8.94760761857235
1975,289Nh,-378.99030713095544,21694.139414442092,9.506426344208685e-07,-13.8661276237608
1976,57Cu,0.9951711935768255,1707163629.3956413,6.223540446675286e-09,-18.894926888484726
1977,132Ce,-72266.22436054725,114.07055926083159,0.0004004106776180698,-7.82301984350098
1978,164Tm,-854.1153386259882,9640.29333432551,3.802570537683474e-06,-12.47983326264091
1979,60Ga,-0.801991842019592,4574694.794287525,2.294217557735696e-09,-19.892873985013424
1980,155Yb,-13.517866842559066,567821.8975579557,5.68167414505539e-08,-16.68343481079996
1981,204Bi,-4415.0054514514795,1866.7464951444003,0.0012799452429842575,-6.660937980884204
1982,165Pm,-4.325427128481713,1547962.7267730294,8.238902831647527e-09,-18.614398653389564
1983,44K,-532.5720960838858,15449.763508134429,4.2075442999467634e-05,-10.076046289137897
1984,208Po,-824160129.9186563,0.010002379864998887,2.898,1.0640208438984906
1985,204Ra,-5.126405202295036,1345579.083790844,1.901285268841737e-09,-20.080735722182993
1986,127Cs,-3201.052357191901,2574.4621822064646,0.0007129819758156514,-7.246054417230444
1987,94Y,-366.3497730137468,22440.636430520208,3.555403452734048e-05,-10.244456919340314
1988,202At,-1612.3658745161745,5109.543240777758,5.8306081577813265e-06,-12.05238924781397
1989,19O,0.1757582735672329,10001389.682991302,8.387836844373462e-07,-13.991312989183946
1990,252No,-29.895794981089,266818.2742694084,7.817451263720941e-08,-16.364322167875738
1991,153Tm,-11.28673342571884,670932.0055548713,4.689836996476284e-08,-16.87528291764693
1992,34P,-17.825594571368633,437891.2266374333,3.938829315283798e-07,-14.747212099900336
1993,116In,-3.722351639355488,1745647.7891935864,4.4680203817780814e-07,-14.621150208038834
1994,145Sm,-239742338.16090903,0.03438509329594362,0.9308692676249144,-0.07163643302060184
1995,22N,0.33931559373650144,12477307.805185072,7.288260197226658e-10,-21.039586068475945
1996,147Sm,-inf,0.0,106600000000.0,25.392349348678156
1997,265Db,-10336.166850363416,797.4682829798576,2.8519279032626055e-05,-10.464930242098646
1998,142Er,-3.26441753133678,1933104.0261555912,3.1688087814028947e-13,-28.780250470393185
1999,114Pd,-717.8753212221984,11467.30518585656,4.601110350597004e-06,-12.28921290303226
2000,163W,-20.128229102410998,390168.18016683287,8.333967095089613e-08,-16.300341159233284
2001,49Ca,-35.171678629129325,227901.02675514243,1.657540497376226e-05,-11.007590589384655
2002,26Ne,0.19533819269320513,10244754.534363749,6.242553299363703e-09,-18.891876555667103
2003,49Mn,-0.7579169010557957,4689392.70911189,1.2104849544959058e-08,-18.22965967579852
2004,233Am,-1940.7207015182757,4245.493542191617,6.084112860293558e-06,-12.009829633395174
2005,125I,-49570034.85587324,0.16630132612782622,0.16260643394934976,-1.8164225134670735
2006,119La,-6.147404031395447,1153364.5870340082,3.168808781402895e-08,-17.267325005422958
2007,148Eu,-426308.61407641246,19.337032116657884,0.14921286789869953,-1.9023813489616104
2008,220Ra,-5.606844062634447,1247730.7805186089,5.73554389433924e-10,-21.279168346133314
2009,105Sb,-5.833335476885947,1206374.6506987435,3.5490658351712425e-08,-17.15399632011595
2010,29Na,0.1290977344195977,9465542.833950251,1.3689253935660506e-09,-20.409239789155027
2011,141Dy,-6.884343605722306,1045561.0652296527,2.8519279032626053e-08,-17.372685521080783
2012,174W,-15018.658372171127,548.851544740161,6.312267092554567e-05,-9.670430567278412
2013,191W,-117.74464465238326,69422.60615767621,4.4363322939640525e-07,-14.628267675807697
2014,116Tc,-2.483626918283447,2366373.5791482576,1.80622100539965e-09,-20.13202901657054
2015,186Bi,-4.585786343863668,1475810.6006134085,4.689836996476284e-10,-21.480453103635025
2016,278Hs,-27.504068616683313,289206.5273169702,6.33761756280579e-08,-16.57417782486301
2017,234Pa,-107031.14519639741,77.01950366321431,0.0007643166780743782,-7.176528354581834
2018,145Gd,-110.63286340581064,73845.30368148316,4.372956118335995e-05,-10.037486227271705
2019,160Tm,-3911.1170878429257,2107.1871096733903,1.787208152711233e-05,-10.932270753924897
2020,72Ni,-5.057955018438351,1360783.0817404585,4.975029786802545e-08,-16.81624938606274
2021,254Rf,-6.627901781405225,1080711.6996617874,7.256572109412629e-13,-27.951698652827037
2022,140Pm,-56.93211578217559,142296.93819627375,2.915304078890663e-07,-15.048121521367962
2023,90Y,-2678486.4193597552,3.077693268018445,0.007306639288158795,-4.9189718526360116
2024,128Nd,-28.694853048079196,277609.1427591304,1.5844043907014474e-07,-15.657887092988856
2025,246Es,-4798.8533700794,1717.4613604705282,1.4259639516313027e-05,-11.158077422658591
2026,100Rh,-5696.456482125173,1446.8847151177774,0.0023728040155144878,-6.043682894271482
2027,133Gd,-2.994137546956279,2063915.576797699,3.1688087814028947e-10,-21.872495191411048
2028,21N,0.3691654079816981,13067708.720064057,2.6934874641924605e-09,-19.732429027914776
2029,62Co,-1.8989512660768064,2843636.1781934164,2.9279793140162748e-06,-12.741198026775317
2030,164W,-46.271845107001425,174386.31135247697,1.9963495322838236e-07,-15.42677537202547
2031,117Pd,-22.601174547349636,349286.12059103436,1.3625877760032448e-07,-15.808709982723439
2032,87As,-2.457917269128053,2383967.5901541477,1.5590539204502244e-08,-17.976601567912784
2033,204Pt,-93.13355630637511,87573.05070048997,3.263873044844982e-07,-14.935181110187365
2034,234Th,-5588464.33326404,1.475103128933757,0.06600136892539356,-2.7180797958769674
2035,269Sg,-3499.4273579121987,2355.0160755092547,9.506426344208684e-06,-11.563542530766755
2036,111Tc,-2.8671652102244605,2131681.024963797,1.1090830734910133e-08,-18.317147129921633
2037,5Li,0.8498444531219445,54900154.3428188,1.1724592491190709e-29,-66.61586423164178
2038,44Sc,-248.51782026090726,33037.971758553234,0.00046111111111111103,-7.68187152207575
2039,175Tm,-545.6679332730536,15079.652925093127,2.88995360863944e-05,-10.451685015348625
2040,156Tb,-3672866.5557733304,2.2444486695627432,0.014647501711156741,-4.2234854897228935
2041,50Fe,-0.5174280519214203,5432588.839119805,4.8165893477324e-09,-19.151199763558818
2042,37Al,-0.11115104689761159,7418939.776056593,3.6124420107993e-10,-21.741466929004645
2043,124La,-157.79682896822604,51912.64052687782,9.256090450477855e-07,-13.892813889023307
2044,246Bk,-918352.8689320835,8.976455566765043,0.004928131416837783,-5.312795385728689
2045,273Mt,-13.146264350198505,582737.7811527988,2.535047025122316e-08,-17.490468556737166
2046,181Ir,-2307.2544162431896,3571.3405944447254,9.316297817324511e-06,-11.583745238084274
2047,37Ca,-0.1358205600278373,7257803.731633083,5.735543894339239e-09,-18.976583253139268
2048,128Rh,-2.843982000078223,2144537.2790163592,2.535047025122316e-10,-22.095638742725257
2049,287Cn,-376.3606164241668,21845.318086319738,9.506426344208685e-07,-13.8661276237608
2050,146Pr,-9144.152468980838,901.4133692135482,4.5801962126397444e-05,-9.991183626574076
2051,222Pu,-5.6669062813856685,1236489.962676099,3.1688087814028947e-13,-28.780250470393185
2052,269Mt,-7.086265165364943,1019452.4332870519,3.168808781402895e-09,-19.569910098417
2053,91Pd,-1.7328309542507145,3016491.995676999,1.0140188100489263e-09,-20.709344381605366
2054,85Ru,-1.5526442969269452,3229420.8436952233,3.168808781402895e-11,-24.175080284405094
2055,98In,-1.943048719081824,2801028.2825380657,9.506426344208685e-10,-20.773882902742937
2056,241Np,-8710.831541834557,946.2490934827772,2.6427865236900142e-05,-10.54109160306421
2057,101Kr,-2.0331420469367227,2717829.422911822,2.8519279032626055e-10,-21.977855707068873
2058,191At,-4.735941890741724,1437176.8152570366,6.654498440946079e-11,-23.433142939675715
2059,114Nb,-2.4235464688196684,2407901.506263982,5.386974928384921e-10,-21.341866940348876
2060,200Bi,-171.67679609620586,47739.840473081065,6.920678378583922e-05,-9.57841166855816
2061,167Gd,-31.965208747228193,250068.57266537886,1.330899688189216e-07,-15.832240480133633
2062,264Hs,-11.614470748261903,653500.4808007076,2.2181661469820262e-08,-17.62399994936169
2063,116La,-2.4836086875708903,2366385.963052534,3.1688087814028947e-10,-21.872495191411048
2064,35Na,-0.05108882814638914,7842879.191831257,4.7532131721043425e-11,-23.769615176296927
2065,105Ag,-36937383.40160555,0.22317667676212868,0.11304585900068446,-2.17996171073281
2066,173Re,-901.0423998920485,9138.775183984877,3.802570537683474e-06,-12.47983326264091
2067,124I,-3457512.0884291995,2.3842462741857013,0.011433264887063655,-4.471228200050471
2068,139Nd,-186.9237981296038,43866.51813705015,5.646817248459958e-05,-9.781833397392202
2069,261Md,-27142.158129380306,303.7068369031316,7.605141075366947e-05,-9.484100989086919
2070,163Sm,-10.844734804222462,695968.5324568782,4.1194514158237636e-08,-17.004960740955465
2071,95Cd,-1.8529553918001966,2889481.806385336,1.0140188100489263e-09,-20.709344381605366
